354,MEDICA PHARMACY,ONGATA RONGAI,OFF MAGADI RD,KAJIADO
355,MEDS PHARMACEUTICALS LTD,KAJIADO,MAGADI RD,KAJIADO
356,MEKAM PHARMACEUTICALS LTD,NGONG,OLOLUA RD,KAJIADO
357,MEMAPHARM PHARMACY,O-RONGAI,SAFARICOM LANE,KAJIADO
358,MILLINIA CHEMIST-ONGATA RONGAI,ONGATA RONGAI,OFF MAGADI RD,KAJIADO
359,MOKAN PHARMACY,KITENGELA,KAJAIDO ST,KAJIADO
360,NAIROBI WOME'NS HOSPITAL KITENGELA,KITENGELA,NAMANGA RD.,KAJIADO
361,NAMANGA DRUG HOUSE LTD,NAMANGA ,NAIROBI - ARUSHA RD,KAJIADO
362,NAROMATISHO PHARMACEUTICALS,KISERIAN,OFF MAGADI RD.,KAJIADO
363,NASARU PHARMACY,KITENGELA,NOONKOPIR ROAD,KAJIADO
364,NEMAIYAN LATENIGHT CHEMIST,KIMANA,SOLONKA,KAJIADO
365,NEMEMANA CHEMIST,KIMANA,LOITOKITOK,KAJIADO
366,NEON PHARMACEUTICALS ,KITENGELA,BALOZI RD,KAJIADO
367,NEOPHARM EAST AFRICA LTD,ONGATA RONGAI,KWARI RD,KAJIADO
368,NEW STATE PHARMACEUITCALS,RONGAI,,KAJIADO
369,NGONG DOWN TOWN PHARMACY,NGONG,NGONG TOWN,KAJIADO
370,NGONG HILLS MEDICAL STORE LTD,NGONG ,NGONG RD,KAJIADO
371,NJIMIA PHARMACEUTICALS,ONGATA RONGAI,UMOJA RD,KAJIADO
372,OBASHCHEM CHEMIST,KAJIADO,MARKET RD.,KAJIADO
373,OLKIT PHARMACY,ONGATA RONGAI,MAGADI RD,KAJIADO
374,ORKIU PHARMACEUTICALS,ISINYA,NRB-NAMANGA,KAJIADO
375,ORKONGO CHEMIST,NAMANGA,NAMANGA AMBOSELI,KAJIADO
376,ORTHO PHARMACEUTICALS LTD,RONGAI,MAGADI RD,KAJIADO
377,OSOTUA INTER CLINI CHEMIST,KAJIADO,OFF MAIN ST.,KAJIADO
378,PESCA PHARMACY LTD,ONGATA RONGAI,MAGADI RD,KAJIADO
379,PHARMA PLUS PHARMACEUTICALS LTD,KITENGELA,MILELE CENTRE,KAJIADO
380,PHARMAK CHEMIST LTD-KISERIAN,KISERIAN,,KAJIADO
381,PHARMARK CHEMIST,NGONG,NGONG RD,KAJIADO
382,PHARMART CHEMIST LTD,NGONG,NGONG RD,KAJIADO
383,PHARMAVET AFRICA LTD,NGONG,NGONG RD.,KAJIADO
384,PHARMAX PHARMACEUTICALS LTD,KAJIADO,MAGADI RD,KAJIADO
385,PHEM CHEMIST-RONGAI,ONGATA RONGAI,MAGADI RD,KAJIADO
386,PINK PHARMACEUTICAL,ISINYA,NAMANGA RD,KAJIADO
387,PLAIN KITENGELA PHARMACY,KITENGELA,OFF NAMANGA RD.,KAJIADO
388,RAFAI CHEMIST,ONGATA RONGAI,MAGADI RD,KAJIADO
389,RAFIKI PHARMACY,NGONG,NGONG MATASIA,KAJIADO
390,RHEMAS CHEMIST,NKOROI,KAMURA,KAJIADO
391,RHOCARPHARM CHEMIST,NGONG,NGONG RD,KAJIADO
392,RISEMED PHARMACY,KITENGELA,NAMANGA RD.,KAJIADO
393,ROLMAK CHEMIST,KITENGELA,MIRIAMS ST.,KAJIADO
394,RONGAI DRUG HOUSE LTD,ONGATA RONGAI,MAGADI RD,KAJIADO
395,ROYPHARM CHEMIST,ONGATA RONGAI,MAGADI RD,KAJIADO
396,RUBY PHARMACEUTICALS,NGONG,"KISERIAN RD,SUNGURA HSE",KAJIADO
397,RUJCHEM PHARMACY,NGONG,OFF NGONG RD.,KAJIADO
398,RYBON PHARMACEUTICALS KITENGELA,KITENGELA,OFF NAMANGA RD.,KAJIADO
399,SAMJOS PHARMACY,ONGATA RONGAI,SINAI RD.,KAJIADO
400,SAMU PHARMACY ,KITENGELA,NAMANGA RD,KAJIADO
401,SAVVANA CHEMIST,KITENGELA,NAMANGA RD.,KAJIADO
402,SHELTER PHARMACY,MATASIA,KISERIAN,KAJIADO
403,SIDAI CHEMISTS,KITENGELA,OFF NAMANGA RD.,KAJIADO
404,SILLAR PHARMACEUTICALS,RONGAI,MAGADI RD,KAJIADO
405,SOMERSET DISPENSING CHEMIST,KITENGELA,NAMANGA RD,KAJIADO
406,STEPHARM PHARMACY,ONGATA RONGAI,MAGADI RD,KAJIADO
407,STERICHEM CHEMIST,NGONG,NGONG KISERIAN,KAJIADO
408,SUIYANKA PHARM,NGONG,ELPASO,KAJIADO
409,SUPPAT PHARMACY LTD,RONGAI,TISHARISHA RD,KAJIADO
410,TEK PHARMACY,ISINYA,ISINYA,KAJIADO
411,THE NAIROBI WOMENS HOSPITAL RONGAI,RONGAI,MAGADI RD,KAJIADO
412,THE PHARMACY,ISINYA,POLICE LINE,KAJIADO
413,TISHAD CHEMIST,KITENGELA,KITENGELA RD,KAJIADO
414,TOP RANGE BUL CHEMIST,NGONG,NGONG ROAD,KAJIADO
415,TOPLINE PHARMACEUTICALS LTD,KSERIAN,MAGDI RD.,KAJIADO
416,TORILD CHEMIST,KAJIADO,MAGADI RD,KAJIADO
417,WARMARC CHEMIST,KITENGELA,OLD NAMANGA RD.,KAJIADO
418,WASHMART PHARMACY,ONGATA RONGAI,MAGADI RD,KAJIADO
419,WEMA VET CHEMIST,NGONG,NGONG RD,KAJIADO
420,WEST KINAMBA PHARMACY,KINAMBA,SIPILI ROAD,KAJIADO
421,WITHAKA 7 WAITHAKA PHARMACEUTICALS,ONGATA RONGAI,MAGADI RD,KAJIADO
422,ZADCHEM HEALTHCARE LTD,KAJIADO,NAMANGA RD.,KAJIADO
423,ZIMKEN AGROPHARM INDUSTRIES,KAJIADO,BIASHARA ST.,KAJIADO
424,AAKASH PHARMACY LTD,KAKAMEGA,,KAKAMEGA
425,ALDO PHARMACEUTICALS LTD,MUMIAS,NABONGO RD,KAKAMEGA
426,ALEELA CHEMIST,BUHURU MKT,MUMIAS-MUSANDA RD,KAKAMEGA
427,ASSHULA CHEMIST,MALAVA,KAKAMEGA,KAKAMEGA
428,AVANA CHEMIST,MUMIAS ,MUSANDA RD,KAKAMEGA
429,BETHANY SUPERDRUG CHEMIST,SHIANDA,MUMIAS KAKAMEGA RD.,KAKAMEGA
430,CAREPLUS PHARMACEUTICALS,KAKAMEGA,CANON AWORI,KAKAMEGA
431,CLINIX HEALTHCARE KAKAMEGA,KAKAMEGA,KSM/WEBUYE HIGHWAY,KAKAMEGA
432,C-STEM CHEMIST,KAKAMEGA,SUDI RD,KAKAMEGA
433,DOPHA CHEMIST,LUMAKANDA,OFF ELD WEBUYE,KAKAMEGA
434,ESOPHARM CHEMIST,BUTERE,SIGALAGALA RD.,KAKAMEGA
435,FAHARI PHARMACY LTD,KAKAMEGA,SUDI RD.,KAKAMEGA
436,FEVA CHEMIST,MUMIAS ,MUSANDA RD,KAKAMEGA
437,FREDEVA COMMUNITY PHARMACY,MATUNGU,BUSIA RD,KAKAMEGA
438,FRIEND'S CHEMIST LTD,MUMIAS,NABONGO RD.,KAKAMEGA
439,GOODNEWS CHEMIST,KAKAMEGA,CANON AWORI,KAKAMEGA
440,IMANI CHEMIST,KAKAMEGA,MUMIAS RD,KAKAMEGA
441,JAMII TOSHA CHEMIST,KAKAMEGA,FITIMA,KAKAMEGA
442,JERUSALEM PHARMACY,MALAVA,HOSP RD.,KAKAMEGA
443,JERUSALEM PHARMACY,MALAVA,MALAVA HOSPITAL RD,KAKAMEGA
444,JIM'S PHARMACY,BUKURA,SIGALAGALA - BUTERE RD,KAKAMEGA
445,KAKA MEDICAL ,KAKAMEGA,CANON AWORI,KAKAMEGA
446,KAKAMEGA CENTRAL NURSING HOME,KAKAMEGA,CANON AWORI,KAKAMEGA
447,KAKAMEGA CHEMISTS,KAKAMEGA,CANON AWORI ST.,KAKAMEGA
448,KHAYEGA CHEMIST,KAKAMEGA,KAKAMEGA KSM,KAKAMEGA
449,KITO PHARMACEUTICALS,KAKAMEGA,"CANON AWORI ST,",KAKAMEGA
450,LUMAKANDA CHEMIST,LUMAKADA,LUGARI STATION RD.,KAKAMEGA
451,MADILA PHARMACY,KAKAMEGA,KISUMU RD,KAKAMEGA
452,MARAGOLI CHEMIST,MBALE,MBALE TOWN SHIP,KAKAMEGA
453,MEDI HILL CHEMIST,WEBUYE,UGANDA ROAD,KAKAMEGA
454,MIDO PHARMACY,KAKAMEGA,KAKAMEGA - WEBUYE RD,KAKAMEGA
455,MSALLAH PHARMACEUTICALS,KAKAMEGA,SUDI RD,KAKAMEGA
456,MUMIAS PONYA LIFECARE-MUMIAS,MUMIAS,,KAKAMEGA
457,NABONGO CHEMIST,MUMAIS,MARKET ST.,KAKAMEGA
458,NABONGO CHEMIST,MUMIAS,MARKET STREET,KAKAMEGA
459,NAMS CHEMIST,IKONYERO ,KAKAMEGA - MUMIAS RD,KAKAMEGA
460,NZERA CHEMIST,BUTERE,BUTERE,KAKAMEGA
461,NZERA CHEMIST,BUTERE,BUTERE,KAKAMEGA
462,OCEAMIC CHEMIST,MATUNGU ,MAYONI - NAMBALE RD,KAKAMEGA
463,OTTYPHARM PHARMACY,MATUNGU ,MUMIAS - BUSIA RD,KAKAMEGA
464,RAMMA PHARMACY,KAKAMEGA,KAKAMEGA WEBUYE,KAKAMEGA
465,REEYA PHARMACEUTICALS LTD,KAKAMEGA,CANON AWORI ST.,KAKAMEGA
466,REKI PHARMACY,KAKAMEGA,KENYATTA AVENUE,KAKAMEGA
467,RIDDHI PHARMACEUTICALS,KAKAMEGA,CANON AWORI ST.,KAKAMEGA
468,RODAWA CHEMIST,MUMIAS,POSTA RD,KAKAMEGA
469,RONEVE PHARMACY CENTRE,MALAVA,KAKAMEGA WEBUYE,KAKAMEGA
470,ROYAL CARE PHARMACY-KAKAMEGA,KAKAMEGA,,KAKAMEGA
471,SAMROSE CHEMIST,KAKAMEGA,HASSAN WERE,KAKAMEGA
472,SAROVA PHARMACEUTICALS,MUMIAS,MUMIAS,KAKAMEGA
473,SHIRU PHARMACY,KAKAMEGA,WEBUYE,KAKAMEGA
474,SHOSHO  PHARMACY,KAKAMEGA,FITINE,KAKAMEGA
475,SPARKLES PHARMACEUTICALS,KAKAMEGA,CANON AWORI,KAKAMEGA
476,STECK PHARMACEUTICALS,MUMIAS ,MUMIAS - BUSIA RD,KAKAMEGA
477,TESINA PHARMACY,MALAVA,HOSP RD.,KAKAMEGA
478,TEULLE KENYA PHARMACEUTICALS,KAKAMEGA,CANON AWORI,KAKAMEGA
479,THE AGA KHAN HEALTH SERVICES KAKAMEGA,KAKAMEGA,MASINDE MULIRO,KAKAMEGA
480,TOSHA PHARMACY,KAKAMEGA,KSM RD.,KAKAMEGA
481,TREE OF LIFE PHARMACY,MUMIAS,MUMIAS - KAKAMEGA RD,KAKAMEGA
482,VULALA PHARMACEUTICALS,KAKAMEGA,KAK WEBUYE,KAKAMEGA
483,WANGA PHARMACY,KAKAMEGA,POSTA,KAKAMEGA
484,ADAKIM CHEMIST,KERICHO,TEMPLE RD.,KERICHO
485,ADAKIM CHEMIST,KERICHO,TENGECHA,KERICHO
486,AIC LITEIN HOSPITAL PHARMACY,LITEIN,LITEIN HOSP,KERICHO
487,AIC LITITEIN ANEX PHARMACY,LITEIN,KERICHO SOTIK,KERICHO
488,BETALIFE CHEMIST,LITEIN,GARAGE RD.,KERICHO
489,BRAMON CHEMIST,CHEPSEON,KIKELION RD,KERICHO
490,BRONEM CHEMIST,LITEIN,KERICHO CHEMOIBEN,KERICHO
491,BURETI HEALTHCARE CHEMISTS,KAKATET,KAKATET HSOP,KERICHO
492,BURETI PHARMACEUTICALS,LITEIN,MAIN ST.,KERICHO
493,CARODA CHEMIST LTD,LITEIN,SOTIK ST.,KERICHO
494,CHEPSEON PHARMACY,CHEPSEON,KERICHO NAKURU,KERICHO
495,ELAND PHARMACY,KERICHO,SILOWET,KERICHO
496,ELEMENTAITA PHARMACEUTIACLS LTD,KERICHO,TENGECHA,KERICHO
497,ELIANS LTD,SONDU,BANK ST.,KERICHO
498,EMAKWEN PHARMACY LTD,KERICHO,KSM NRB HIGHWAY,KERICHO
499,ESONS CHEMISTS,SONDU,KSM KISII RD.,KERICHO
500,FAVOURS CHEMIST,KERICHO,TENGECHA LAE,KERICHO
501,GATES PHARMACEUTICALS,KERICHO,ISAAC SALAT RD.,KERICHO
502,JOYDEZ CHEMIST LTD,LITEIN,HOS RD,KERICHO
503,KAPSOIT DRUGGIST,KERICHO,KAPSOIT RD,KERICHO
504,KERICHO CHEMISTS,KERICHO,TENGECHA,KERICHO
505,KERICHO NURSING HOME,KERICHO,HOSPITAL RD,KERICHO
506,KERILIFE PHARMACEUTICALS,KAPKATET,SOTIK RD.,KERICHO
507,KIPSITET PHARMACY,KERICHO,KERICHO KSM H/WAY,KERICHO
508,KOROSOIT CENTRAL CEHMIST,KAPSOIT,KISUMU HIGHWAY,KERICHO
509,LAMAR CHEMIST,KERICHO,TENGECHA LANE,KERICHO
510,LITEIN CHEMISTS CO. LTD,LITEIN,KERICHO SOTIK,KERICHO
511,MEGAM PHARMACEUTICAL,KERICHO,GENGECHA,KERICHO
512,NEUTRAL CHEMIST,KERICHO,KERICHO KIPTERE,KERICHO
513,NGURO CHEMISTS,KERICHO,TENGECHA RD,KERICHO
514,NILE PHARMACY,KERICHO,NYAGACHO,KERICHO
515,NYABISIO PHARMACEUTICALS,KERICHO,KISI KERICHO RD.,KERICHO
516,RORET CENTRAL PHARMACARE LTD,KERICHO,NGOINA RD,KERICHO
517,ROTPIL PHARMACEUTICALS,MAKIMENY,CHEBOLE SIONGIROI RD,KERICHO
518,SALUS PHARMCARE LTD,KERICHO,ISACK SALAT RD,KERICHO
519,SHAMBU PHARMACEUTICALS,SONDU,KISII/KSM HIGHWAY,KERICHO
520,SILOAM HOSPITAL LTD,KERICHO,KSM NRB,KERICHO
521,SOIN CHEMIST,KERICHO,TEGECHA RD.,KERICHO
522,SONS PHARMACY,KERICHO,ISAAAC SALAT RD.,KERICHO
523,SUJIS PHARMACARE,KERICHO,TEGECHA LANE,KERICHO
524,TEALANDS CHEMISTS LTD,KERICHO,KENYATTA RD,KERICHO
525,TEALANDS CHEMISTS LTD,KERICHO,KENYATTA RD,KERICHO
526,TEMBUR PHARMACY LTD,KERICHO,UHURU RD,KERICHO
527,THE DISCOUNT CHEMIST,KERICHO,KENYATTA ROAD,KERICHO
528,UNILEVER TEA (k) LTD,KERICHO,KERICHO NAKURU,KERICHO
529,VEMA CHEMIST,KERICHO,KAPSOIT ,KERICHO
530,ZAWADI CHEMIST,KAPTATET,HOSPITAL ROAD,KERICHO
531,A & Z EDEN CHEMIST,LONDIANI,BARSIELE RD,KERICHO
532,BENJACS CHEMIST,CHEPSEON,NAKURU - KERICH HIGHWAY,KERICHO
533,CARODA CHEMISLITEIN,LITEIN,KERICHO - SOTIK RD,KERICHO
534,EKERENYO CHEMIST,KERICHO ,SILOWET ,KERICHO
535,JOYDEZ CHEMISTS LTD-LITEIN,KAPKATET,HOSPITAL RD,KERICHO
536,KAPSOIT CENTRAL CHEMIST-SOSIOT,KAPSOIT,KISUMU - KERICHO RD,KERICHO
537,KERICHEM CHEMIST,KERICHO,STADIUM RD,KERICHO
538,KERICHO CHEMIST,KERICHO,TENGECHA RD,KERICHO
539,KERICHO SCOPE PHARMACY,KERICHO,TENGECHA RD,KERICHO
540,KOISOLIK CHEMIST,CBD,CHETERWAI,KERICHO
541,RIPKAA CHEMIST,TENGECHA  LANE,TENGECHA  ST,KERICHO
542,SOSIOT PHARMACEUTICALS ,SOSIOT,KERICHO - SONDU ROAD,KERICHO
543, CAMA HEALTHCARE PHARMACY,THIKA,KENYATTA HIGHWAY ,KIAMBU
544,AFFYAPOINT CHEMIST,RUIRU,COMMERCIAL RD.,KIAMBU
545,AFRICANA CHEMISTS LTD,KIKUYU,CATHOLIC CHURCH RD.,KIAMBU
546,AGAKHAN UNIVERSITY HOSPITAL KIKUYU,KIKUYU,KIKUYU,KIAMBU
547,AGAKHAN UNIVERSITY HOSPITAL NEW EASTELEIGH,KIAMBU,BIASHARA ST.,KIAMBU
548,AIGLE CHEMSIT LTD,KINOO,NAIVAHS NRB HIGHWAY,KIAMBU
549,ALLPHARM  PHARMACY,THIKA,KWAME NKURUMAH RD,KIAMBU
550,ANKEV CHEMISTS,THIKA,GARISSA RD.,KIAMBU
551,ANKEV CHEMISTS,THIKA,GARISSA RD.,KIAMBU
552,APOLLO MEDICARE,KIAMBU,BIASHARA STREET,KIAMBU
553,ASTERO PHARMACY,KIAMBU,KIHARA KARUBA,KIAMBU
554,AYURVEDA PHARMA,LIMURU MKT,LIMURU RD,KIAMBU
555,AYURVEDA PHARMA,LIMURU,RONGAI STRECH,KIAMBU
556,BAGAMAS CHEMIST,RUIRU,THIKA RD.,KIAMBU
557,BAHAMAS CHEMIST-RUIRU,RUIRU,,KIAMBU
558,BEATTO CHEMIST,KIRWARA,THIKA -GATURA RD,KIAMBU
559,BEAULAH CHEMIST,THIKA,KIGANJO KIAMGOMBE RD.,KIAMBU
560,BEJAM PHARMACY,THIKA,KENYATTA AV.,KIAMBU
561,BEMWA CHEMIST,KIAMBU,KIAMBU ROAD,KIAMBU
562,BENMED PHARMACEUTICALS LTD,KIKUYU ,NAIVASHA RD,KIAMBU
563,BENPENY CHEMIST-RUIRU,RUIRU,,KIAMBU
564,BESTLINE CHEMIST A,GITHUNGURI,GITHUNGURI,KIAMBU
565,BETACARE HOSPITAL ,GITHUNGURI,KIAMBU/GITHUNGURI,KIAMBU
566,BETAMED CHEMIST,KIKUYU,UNITY FINANCE LANE,KIAMBU
567,BETAN CHEMISTS,KIKUYU,LIMURU,KIAMBU
568,BETHEL ROCK PHARMACY,THIKA,KENYATTA HIGHWAY,KIAMBU
569,BIZWISE PHARMACY,KIKUYU,KABETE RD,KIAMBU
570,BREEZEPHARM CHEMIST,KIAMBU,LIMURU RD.,KIAMBU
571,BROOKS PHARMACY,RUIRU,OFF GITHURAI RD,KIAMBU
572,CALMA PHARMACY,ZAMBEZI,OFF NBI NAIVASHA RD,KIAMBU
573,CAMA HEALTH CARE PHARMACY,THIKA,GARISSA RD.,KIAMBU
574,CAMRISA CHEMIST,BANANA KARURI,KARURI,KIAMBU
575,CARE PHARMACY,KARURI,DENDERU,KIAMBU
576,CAREMART PHARMACY,THIKA ,THIKA RD ,KIAMBU
577,CATHAKEN,KIAMBU,NDUMBURI RD,KIAMBU
578,CATHAN PHARMACY-KIAMBU,KIAMBU,KIAMBU,KIAMBU
579,CENTRELINE DRUGHOUSE LTD,KIAMBU,BIASHARA ST.,KIAMBU
580,CHANIA STAGE PHARMACY,THIKA,KWAME NKURUMA,KIAMBU
581,CHATER PHARMACY,KIBICHOI ,GATHUGU RD,KIAMBU
582,CHEING-CHEM ,NENDERU,LIMURU RD,KIAMBU
583,CHEMRANGE PHARMACY,RUIRU,KIAMBU RD,KIAMBU
584,CHESAM CHEMIST KIGANJO,KIGANJO,OFF GARISA ROAD,KIAMBU
585,CHINGA-CHEM -LIMURU,LIMURU,,KIAMBU
586,CHINGA-CHEM -NDENDERU ,NDENDERU,,KIAMBU
587,CHRISPHARM PHARMACY,GACHIE,RED HILL RD,KIAMBU
588,COMFORT CARE CHEMIST,NDENDERU,NDENDERU ROAD,KIAMBU
589,COMMUNITY PHARMACY,GACHIE,REDHILL,KIAMBU
590,COOLING ZONE PHARMACY,THIKA,THIKA RD.,KIAMBU
591,CURAR CHEMIST,GACHIE,REDHILL RD,KIAMBU
592,CYPAX CHEMIST,THIKA ,GARISSA RD,KIAMBU
593,DAIMA DISPENSING CHEMIST,THIKA,COMMERCIAL ST.,KIAMBU
594,DAIMA HEALTHCARE CHEMIST,GATUKUYU ,THIKA - NAIVASHA RD,KIAMBU
595,DAKICHEM PHARMACY,KIAMBU,KARURI RD,KIAMBU
596,DAUROS PHARMACY,THIKA,GARISSA,KIAMBU
597,DAVROS PHARMACY,THIKA,THIKA,KIAMBU
598,DIEN PHARMACY LTD,RUIRU,OFF THIKA RD,KIAMBU
599,DORKAM PHARMACEUTICALS,KIMENDE,KIMENDE RD,KIAMBU
600,DUMBO INI CHEMIST,KIKUYU,NDUMBUINI ROAD,KIAMBU
601,EAPELAN PHARMACY,JUJA,MUCHATHA ST.,KIAMBU
602,ELIMED PHARMACEUTICALS,THIKA,GARISSA RD,KIAMBU
603,ELIWAH CHEMIST,JUJA,THIKA RD,KIAMBU
604,ELLIANCE CHEMIST,THIKA,GARISSA RD,KIAMBU
605,ENOTAB GREEN PHARMACY,THIKA,MULUMBA STREET,KIAMBU
606,EPHARM PHARMACY,GITHUNGURI,UTAWALA RD,KIAMBU
607,ESBOMED PHARAMCY,THIKA,GARRISA ROAD,KIAMBU
608,ESSRY PHARMACEUTICALS,BANANA,BIASHARA ST.,KIAMBU
609,FAITH PHARMACEUTICALS LTD,KINOO,KINO WAIYAKI WAY,KIAMBU
610,FAMILY CARE MEDICAL CENTRE,THIKA,WORKSHOP RD.,KIAMBU
611,FAMILYCARE CHEMIST,KIAMBU,KIAMBU- RUIRU RD,KIAMBU
612,FANSHO PHARMACY,THIKA,KENYATTA WAY,KIAMBU
613,FAZRA PHARMACY,KAHAWA SUKARI,NYAHURURU RD.,KIAMBU
614,FIG TREE HEALTH OPTIONS,KIAMBU,BIASHARA ST.,KIAMBU
615,FLORENTINE CHEMIST,THIKA,GARISA ROAD,KIAMBU
616,FRANKOMED CHEMIST,RUIRU,KISITO RD,KIAMBU
617,FREB PHARMACEUTICALS LTD,KIAMBU,BIASHAR ST.,KIAMBU
618,FRESHCHEM PHARMACY,GITHURAI 45,THIKA RD.,KIAMBU
619,FRIENDPHARM PHARMAEUTICALS,KIAMBU,THIKA RD. ,KIAMBU
620,FRISKEL CHEMIST,RUIRU ,RUIRU WATAMU,KIAMBU
621,FURAHA (k) LTD ,THIKA,COMMERCIAL ST.,KIAMBU
622,GAICHANJIRY PHARMACY,KENOL,THIKA MURANGA HIGHWAY,KIAMBU
623,GATHIMANI PHARMACY,THIKA,COMMERCIAL ST.,KIAMBU
624,GATUNDU LABORATORIES CO. LTD,GATUNDU,GKENYATTA RD.,KIAMBU
625,GATUNDU PHARMACY,GATUNDU,KENYATTA RD,KIAMBU
626,GATURA -INI CHEMIST,GATURA,MWAGU KIMAKA,KIAMBU
627,GEPAK COMMUNITY PHARMACY,RUAKA,RWAKA LIMURUR D.,KIAMBU
628,GERTRUDE'S CHILDREN HOSPITAL,THIKA,KENYATTA AV.,KIAMBU
629,GIDEON CHEMISTS STORES,THIKA,STAGE ROAD,KIAMBU
630,GITH URAI KIMBO CHEMIST,GITHURAI 45,KIMBO RD.,KIAMBU
631,GITROSE PHARMACY,RUIRU,RUIRU,KIAMBU
632,GLUPHARM CHEMIST,GATUNDU,GATUNDU HOSP,KIAMBU
633,HAWORTH PHARMACEUTICALS,THIKA,PARKJEL RD,KIAMBU
634,HEALTHSPRING PHARMACY,KIMENDE,NAIVASHA HIGHWAY,KIAMBU
635,HEARTFELT PHARMACEUTIACLS,JUJA,OFF THIKA RD,KIAMBU
636,HEZAN CHEMIST,GITHUNGURI,RUIRU UPLAND,KIAMBU
637,HILLPHARM CHEMIST,GITHUNGURI,LARI RD,KIAMBU
638,HOLLACHEM PHARMACY,GITHUNGURI,NGEWA ST.,KIAMBU
639,HORIZON PHARMACY,NAIROBI,OPP KIAMBU HOSP,KIAMBU
640,HOUSE PHARMACEUTICALS,GITHUNGURI,GITHIGA RD.,KIAMBU
641,HUMBU CHEMIST,THIKA,HOSP RD.,KIAMBU
642,IHURA PHARMACY,GATUNDU,KENYATTA RD,KIAMBU
643,INTERLAB PHARMACY,THIKA,UHURU ST.,KIAMBU
644,INTERLAB PHARMACY,THIKA,KWAME NKRUMAH,KIAMBU
645,INTERLAB PHARMACY LTD-THIKA B',THIKA,UHURU ST.,KIAMBU
646,ISAJE CHEMIST,THIKA,THIKA RD.,KIAMBU
647,JACIPHARM CHEMIST,RUIRU,KIAMBU RD,KIAMBU
648,JAFFA PHARMACEUTICALS,THIKA,KENYATTA HIGHWAY,KIAMBU
649,JAHAZI CHEMIST,KIAMBU,GITHIGA,KIAMBU
650,JAHAZI CHEMIST A,GITHUNGURI,GITHIGA,KIAMBU
651,JAKIM PHARMACEUTICALS,KIKUYU,GIKAMBURA,KIAMBU
652,JAMII CHEMIST,THIKA,GARISSA RD.,KIAMBU
653,JAMU CHEMIST,RUIRU,NNRB THIKA RD.,KIAMBU
654,JAMU CHEMIST,RUIRU,RUIRU - KIMBO,KIAMBU
655,JANU CHEMIST,RUIRU,NRB THIKA RD,KIAMBU
656,JAPA CHEMIST,THIKA,GARISSA HIGHWAY,KIAMBU
657,JAPRECH PHARMACY,KABATI,POST ST.,KIAMBU
658,JAWAMWA CHEMIST,GACHIKA,GACHIKA RD,KIAMBU
659,JEIMA PHARMACY,RUIRU,KIAMBU RD,KIAMBU
660,JEIMA PHARMACY-RUIRU,RUIRU,KIAMBU RD,KIAMBU
661,JEIT  PHARMACY,RUIRU,MATOKENI,KIAMBU
662,JEMWA PHARMACY,THIKA,COMMERCIAL ST.,KIAMBU
663,JEMWA PHARMACY,THIKA,COMMERCIAL ST.,KIAMBU
664,JESIMU CHEMIST-THIKA,THIKA,,KIAMBU
665,JEWAMED CHEMIST,LIMURU,NGECHA RD,KIAMBU
666,JEWEL PHARMACEUTICALS LTD B',THIKA ,MAJENGO ST.,KIAMBU
667,JINISHAS CARE CHEMIST,THIKA,GARISSA CAIRO ST.,KIAMBU
668,JIREH PHARMACEUTICALS,THIKA - MAKONGENI,OFF GARISSA ROAD,KIAMBU
669,JOSHEM CHEMIST,KIAMBU,RUIRU,KIAMBU
670,JOWIN PHARMACEUTICALS LTD,THIKA,UHURU ST.,KIAMBU
671,JOYKAR PHARMACY,KARATINA,KARATINA ,KIAMBU
672,JOYMED CHEMIST,RUIRU,MATHIGU ROAD,KIAMBU
673,JOYPHARM CHEMISTS,THIKA ,THIKA - GARISSA RD,KIAMBU
674,JUCEMED CHEMIST,RUIRU,THIKA RD,KIAMBU
675,JUJA ARCADE  PHARMACY,JUJA,JUJA GATUNDU RD,KIAMBU
676,JULIMER INTERNATIONALE LTD,KINOO/KIKUYU,KIKUYU - KIMO,KIAMBU
677,JUMA PHARMACEUTICALS,KIKUYU,KIKUYU RD.,KIAMBU
678,KABATI CHEMIST LTD,KABATI,KITI THIKA,KIAMBU
679,KABIMI PHARMACY,KIAMBU,RABAI ROAD,KIAMBU
680,KAHAWA UNIFIED PHARMACEUTIACLS,KAHAWA WEST,KARURA RD.,KIAMBU
681,KALIMONI PHARMACY ,JUJA,THIKA RD,KIAMBU
682,KAMENU STAGE CHEMIST,THIKA,KAMENU THIKA,KIAMBU
683,KANDI CHEMIST,KIAMBU,RIVER RORI,KIAMBU
684,KANYOMS CHEMIST,MAKONGENI,MAKONGENI THIKA RD,KIAMBU
685,KARANGATHA DRUG STORE,LIMURU,LIMUR BUS STAGE,KIAMBU
686,KARINGA CHEMIST,GITHUNGURI,NYAGA RD,KIAMBU
687,KARURA CHEMIST,KIAMBU,NDENDERU RD.,KIAMBU
688,KARURA CHEMIST,KIAMBU,MWAMUTP RD,KIAMBU
689,KASARANI PHARMACEUTICALS-KWAMAIKO RD,RUIRU,RUIRU-KWAMAIKO RD,KIAMBU
690,KASARANI PHARMACEUTICALS-NJIRI KARAGO,RUIRU,NJIRI KARAGO/AMICOS RD,KIAMBU
691,KIAMBU PPHARMACY,KIAMBU,BIASHARA ST.,KIAMBU
692,KIANYI PHARMACY KIAMBU,KIAMBU,BIASHARA ST.,KIAMBU
